timestamp,co2_flux,H,LE,ws,wd,Ta,Pres
2026-06-11 23:45:00.000,3.49949592662049,-6.51705462297174,4.81994473874642,2.87109916726694,229.515079016042,13.2872257273252,95.2963147816655
2026-06-12 00:15:00.000,-2.41534165182939,3.24082943474057,-2.71068778323169,2.69654638236618,224.359859715474,13.3218444780142,95.2742675488893
2026-06-12 00:45:00.000,10.4436819492211,-9.31861472590536,13.0368317118435,2.40177030412327,203.749660506839,12.987784407683,95.2706742611109
2026-06-12 01:15:00.000,11.5514051118697,-21.0618690121342,-7.15524533992851,4.45610191365601,207.352692640306,12.6055593313214,95.2673668888885
2026-06-12 01:45:00.000,2.5858749175978,-5.76718173976513,7.19530384450585,4.62703705345908,229.138407034665,12.37082528311,95.2611692808332
2026-06-12 02:15:00.000,-4.18372317408836,-31.8856784298599,33.8770551289481,5.74379026671387,254.472299465456,12.6492497226155,95.2473124691664
2026-06-12 02:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 03:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 03:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 04:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 04:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 05:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 05:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 06:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 06:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 07:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 07:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 08:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 08:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 09:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 09:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 10:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 10:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 11:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 11:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 12:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 12:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 13:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 13:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 14:15:00.000,23.6196189105253,1.36689554971066,213.611892737308,8.38533802836451,262.104512266092,15.8093706757232,95.2137951927779
2026-06-12 14:45:00.000,0.542659668054643,18.2683799058621,77.2348291215935,7.78170583150889,261.701062308349,16.3703263445759,95.2023319000003
2026-06-12 15:15:00.000,5.57753403880186,8.55279800706077,4.3631179945861,6.90737035668769,258.742864488924,16.4978733391724,95.2070553244438
2026-06-12 15:45:00.000,11.8007487024163,-10.902805394405,58.0345137589371,7.71489007325699,260.023292362743,16.6771256207052,95.2027645375007
2026-06-12 16:15:00.000,6.51918003873765,3.12710737047103,20.1661531833856,8.47379742668555,261.342466735966,16.7386410107604,95.2066872844449
2026-06-12 16:45:00.000,6.11277534468249,-9.86007738882311,30.1135847098945,8.12754220763029,263.188142627513,17.0928406009025,95.2080829644448
2026-06-12 17:15:00.000,6.65355550489868,-2.97551957705673,24.9410670541374,6.76178150386606,257.768185913722,17.2159968000508,95.2221131522224
2026-06-12 17:45:00.000,7.05720628911888,-8.85876541022398,20.2247496923489,7.62357017051448,258.534472959531,17.3058383856153,95.2229298577784
2026-06-12 18:15:00.000,9.4744541240281,-19.0115933681141,26.8856671471403,8.8767713192934,259.905451865692,17.319570910657,95.218129137222
2026-06-12 18:45:00.000,7.29262012150989,-16.2634840938458,18.8415919760258,8.21736855545481,256.787035431117,17.094603922219,95.2276455977768
2026-06-12 19:15:00.000,-4.61418207927344,11.7150869907373,0.614226966918023,7.91389724698205,255.308982506788,16.9010260101408,95.2511000877782
2026-06-12 19:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 20:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 20:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 21:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 21:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 22:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 22:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 23:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-12 23:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-13 00:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-13 00:45:00.000,7.92149694781485,-37.9316186875822,27.8504089594553,7.47128379753581,259.03281205825,16.5957055707818,95.1513796549997
2026-06-13 01:15:00.000,7.5352682516574,-39.7935895015297,24.4702875753652,6.74360141620313,257.382063838167,16.6523497765536,95.1447219097228
2026-06-13 01:45:00.000,4.11335438181286,-24.7791443561508,16.5858890247438,5.82752896943308,249.792571045747,16.6509949886631,95.137653638611
2026-06-13 02:15:00.000,3.75266120001945,-24.5303887852967,16.61360140701,5.58682037647506,242.895173987023,16.7062000276285,95.1283130191657
2026-06-13 02:45:00.000,5.43582870164902,-21.3819689357578,12.3099677449992,6.22105487791954,242.428914344455,16.8200008394359,95.1125805622227
2026-06-13 03:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-13 03:45:00.000,6.29641055419996,-33.3437745523966,25.5354451996539,6.74867366591919,247.059666984639,16.7000691520835,95.1203096000008
2026-06-13 04:15:00.000,5.12200637132513,-27.039879110729,20.7012698301382,7.05845398069804,244.621743341462,16.6608619913931,95.109539208333
2026-06-13 04:45:00.000,5.54057418983461,-27.9440124657454,29.3693239496155,7.27475389299018,245.903394266375,16.786527549165,95.10282519861
2026-06-13 05:15:00.000,6.00818352844723,-21.8788442641912,42.9729806055353,6.45063538637098,251.685332457428,16.9488439426219,95.1103281336113
2026-06-13 05:45:00.000,5.1720349226722,-20.2592710283546,38.7969859592813,6.97759145996855,253.14008448428,17.4113589294562,95.1088134261111
2026-06-13 06:15:00.000,1.12351388912054,17.8171064908916,32.0143807411964,6.97270011263516,255.841446305057,17.9380277313445,95.1144302855549
2026-06-13 06:45:00.000,-4.93538235670447,83.9539922161918,39.3849046336574,8.74080753371088,260.470827396204,18.9512241643128,95.097078040278
2026-06-13 07:15:00.000,-5.44115941603761,89.5103108271698,46.5418258421411,8.87955326236439,261.223273406393,19.4270750701609,95.0930240605551
2026-06-13 07:45:00.000,-3.62715983239179,94.2645775836655,18.1965144458027,10.442895529042,265.241462083838,20.23349799231,95.0690061536113
2026-06-13 08:15:00.000,-4.68129858076191,107.471609698037,77.1194305426416,11.0979383276202,264.982664977176,20.4006680693727,95.0561904222221
2026-06-13 08:45:00.000,-8.87995837287821,153.301252117055,55.3302138396815,10.5842892849537,261.555073788438,20.7383568078604,95.0464881100003
2026-06-13 09:15:00.000,-2.69356820442108,105.216477331755,89.7196943764807,11.4126442870571,263.679705263596,20.9653400895259,95.0286820047229
2026-06-13 09:45:00.000,-10.0467033049049,173.853248420347,104.805957943182,11.721834728258,259.814051024835,21.7027977911737,94.9931920508324
2026-06-13 10:15:00.000,-4.89147582874646,138.129507762617,73.9489613438018,11.882719320615,263.384751169034,22.0901453651163,94.9719662880554
2026-06-13 10:45:00.000,-7.82723657047412,153.126519809426,51.9715903109289,10.9466494173088,252.854361283623,22.4556083262292,94.9552796983327
2026-06-13 11:15:00.000,-6.06751722483424,134.487726185157,72.1510646298796,11.8452867738983,261.459659070815,22.6418715320892,94.9269794611117
2026-06-13 11:45:00.000,-11.1495548856418,201.219751047025,84.8287489821662,11.1126765398598,260.840390769576,23.0482536755424,94.9103261894441
2026-06-13 12:15:00.000,-8.15162268986514,145.686884093466,73.6211841119509,12.6633422910248,260.232521250293,23.354831847741,94.8710414794442
2026-06-13 12:45:00.000,-5.3447203697254,145.120383787289,43.4884793352574,12.3120181047019,254.213164413438,23.7728738269451,94.8342862211114
2026-06-13 13:15:00.000,-7.7039880985343,162.767093143677,69.3192192791888,12.9108048124664,259.723312694847,24.1795612900905,94.7999858447228
2026-06-13 13:45:00.000,-7.37780129368832,164.494961777507,54.9650713995854,10.9462413209435,265.057805264983,24.8888245869153,94.7919756888888
2026-06-13 14:15:00.000,-5.03821336848292,136.094593545505,42.4540925632496,12.2523641279515,259.378295067089,24.9402057308408,94.7433209211114
2026-06-13 14:45:00.000,-4.33972909549109,126.152203853293,65.9426032628347,11.477790205834,264.096843592072,25.3349623951766,94.7156062988887
2026-06-13 15:15:00.000,-3.36694764205016,140.751173515399,28.5081313818088,11.8649802913163,264.047895185026,25.4671344556905,94.6798210172224
2026-06-13 15:45:00.000,0.137023526080336,96.2242990475014,42.3172558071669,10.6285057935017,262.244490492562,25.62726616923,94.668727818333
2026-06-13 16:15:00.000,-1.77408760878794,83.6916124177532,54.2536354047291,11.3197307370236,267.502250224474,25.540890738388,94.6517522922218
2026-06-13 16:45:00.000,0.45370316577176,72.5944861510869,62.2257953495273,11.5757378554912,270.545384367412,25.5586788095407,94.6403727819445
2026-06-13 17:15:00.000,3.1528707116672,15.9458129194186,51.1625960411956,10.8830061650459,268.104272821556,25.4540789972934,94.6366645444449
2026-06-13 17:45:00.000,6.79758300342329,4.7596207681259,26.4883925854201,10.0684781083751,266.147368056464,25.2426481695942,94.6395023483337
2026-06-13 18:15:00.000,5.0633909002527,-9.94084171653314,16.0247269901321,8.26674640313902,267.622021489239,24.8712967919475,94.6518616200005
2026-06-13 18:45:00.000,8.44620307315509,-30.1440332946347,19.6588042736104,7.49756031667118,267.405862472285,24.4892039778621,94.6558404313886
2026-06-13 19:15:00.000,6.93969402462983,-20.9878551287225,13.0158308624793,7.0306132277399,265.904352166593,24.0291748789106,94.6679947724987
2026-06-13 19:45:00.000,7.10178813247486,-24.2912002589474,16.0016939204823,7.14854319038556,267.166390740144,23.5894712186029,94.6875564930557
2026-06-13 20:15:00.000,8.3722175230569,-37.9260048368886,36.385823119062,7.82870198593865,265.872036662802,23.2037419608539,94.6942856530559
2026-06-13 20:45:00.000,7.65607968856108,-25.2399465129457,10.1232820760273,6.63619050083695,262.536481765681,22.5904056053079,94.6998139666669
2026-06-13 21:15:00.000,7.41874499113856,-29.6304513603552,23.7693302623032,7.33262084124648,264.245021564303,22.1381793639237,94.688780874166
2026-06-13 21:45:00.000,9.27156761298441,-27.339748178127,11.2272472394644,6.7012051501827,252.531760641271,21.3881120651778,94.6888382983333
2026-06-13 22:15:00.000,9.22228904203974,-30.0868930397064,12.68335867801,6.40039588015441,248.902358386733,20.9014346349712,94.6747095466673
